Temporada,Torneo,Columna_3,Columna_4,Columna_5,Columna_6,Columna_7,Columna_8,Columna_9,Columna_10,Columna_11,Columna_12,Columna_13

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 21 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 3\n21 Enero 2019 - 21:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95574/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTgyLCJpZENsdWJ2aXNpdGEiOjExMTkyfQ==/informe-arbitral-guadalajara-vs-santos-laguna-jornada-3-estadio-akron-fox-sports', 'text': '0 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1538/estadio-akron', 'text': 'Estadio AKRON'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1NzQvMy82OS8yLzE0/guadalajara-vs-santos-laguna', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95574/guadalajara-vs-santos-laguna', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Miércoles 23 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n23 Enero 2019 - 15:45 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95580/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTkxLCJpZENsdWJ2aXNpdGEiOjExNTQzfQ==/informe-arbitral-america-vs-puebla-fc-jornada-4-estadio-cancha-centenario-no-5-natural-instalaciones-club-america-univision-tdn', 'text': '1 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1421/estadio-cancha-centenario-no-5-natural-instalaciones-club-america', 'text': 'Cancha Centenario No. 5 (Natural) Instalaciones Club América'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1ODAvNC82OS8yLzE0/america-vs-puebla-fc', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95580/america-vs-puebla-fc', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Miércoles 23 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n23 Enero 2019 - 18:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95581/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTg3LCJpZENsdWJ2aXNpdGEiOjExMTgxfQ==/informe-arbitral-toluca-vs-cruz-azul-jornada-4-estadio-nemesio-diez-univision-tdn', 'text': '2 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/6/estadio-nemesio-diez', 'text': 'Nemesio Diez'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1ODEvNC82OS8yLzE0/toluca-vs-cruz-azul', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95581/toluca-vs-cruz-azul', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 11:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95584/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMjQ1LCJpZENsdWJ2aXNpdGEiOjExMjQ0fQ==/informe-arbitral-atlas-vs-queretaro-jornada-4-estadio-colomos-tvc-deportes', 'text': '4 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/109/estadio-colomos', 'text': 'Colomos'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1ODQvNC82OS8yLzE0/atlas-vs-queretaro', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95584/atlas-vs-queretaro', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 11:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95591/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTkyLCJpZENsdWJ2aXNpdGEiOjExMTg2fQ==/informe-arbitral-santos-laguna-vs-tigres-de-la-uanl-jornada-4-estadio-tsm-corona', 'text': '1 - 3'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/63/estadio-tsm-corona', 'text': 'TSM Corona'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1OTEvNC82OS8yLzE0/santos-laguna-vs-tigres-de-la-uanl', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95591/santos-laguna-vs-tigres-de-la-uanl', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 16:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95585/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExNTQyLCJpZENsdWJ2aXNpdGEiOjExMTgwfQ==/informe-arbitral-lobos-vs-tijuana-jornada-4-estadio-universitario-buap-univision-tdn', 'text': '1 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/75/estadio-universitario-buap', 'text': 'Universitario BUAP'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1ODUvNC82OS8yLzE0/lobos-vs-tijuana', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95585/lobos-vs-tijuana', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 16:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95582/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTg5LCJpZENsdWJ2aXNpdGEiOjExMTgzfQ==/informe-arbitral-necaxa-vs-m-morelia-jornada-4-estadio-victoria-claro-sports', 'text': '1 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/15/estadio-victoria', 'text': 'Victoria'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1ODIvNC82OS8yLzE0/necaxa-vs-m-morelia', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95582/necaxa-vs-m-morelia', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 19:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95587/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTg0LCJpZENsdWJ2aXNpdGEiOjExMTg4fQ==/informe-arbitral-pachuca-vs-pumas-jornada-4-estadio-hidalgo-fox-sports', 'text': '3 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/11/estadio-hidalgo', 'text': 'Hidalgo'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1ODcvNC82OS8yLzE0/pachuca-vs-pumas', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95587/pachuca-vs-pumas', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Jueves 24 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 4\n24 Enero 2019 - 21:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95589/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTg1LCJpZENsdWJ2aXNpdGEiOjExMTgyfQ==/informe-arbitral-rayados-de-monterrey-vs-guadalajara-jornada-4-estadio-bbva-bancomer-fox-sports', 'text': '2 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/793/estadio-bbva-bancomer', 'text': 'Estadio BBVA Bancomer'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1ODkvNC82OS8yLzE0/rayados-de-monterrey-vs-guadalajara', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95589/rayados-de-monterrey-vs-guadalajara', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Domingo 27 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n27 Enero 2019 - 12:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95596/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExNTQzLCJpZENsdWJ2aXNpdGEiOjExMTg3fQ==/informe-arbitral-puebla-fc-vs-toluca-jornada-5-estadio-cuauhtemoc-tvc-deportes', 'text': '2 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/9/estadio-cuauhtemoc', 'text': 'Cuauhtémoc'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1OTYvNS82OS8yLzE0/puebla-fc-vs-toluca', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95596/puebla-fc-vs-toluca', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Domingo 27 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n27 Enero 2019 - 12:30 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95598/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTgyLCJpZENsdWJ2aXNpdGEiOjExMTg5fQ==/informe-arbitral-guadalajara-vs-necaxa-jornada-5-estadio-verde-valle-2-chivas-tv', 'text': '1 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1554/estadio-verde-valle-2', 'text': 'Verde Valle 2'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1OTgvNS82OS8yLzE0/guadalajara-vs-necaxa', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95598/guadalajara-vs-necaxa', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 15:45 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95594/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTg4LCJpZENsdWJ2aXNpdGEiOjExNTQyfQ==/informe-arbitral-pumas-vs-lobos-jornada-5-estadio-la-cantera-cancha-1-univision-tdn', 'text': '1 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1146/estadio-la-cantera-cancha-1', 'text': 'La Cantera Cancha 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1OTQvNS82OS8yLzE0/pumas-vs-lobos', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95594/pumas-vs-lobos', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 16:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95599/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMjQ0LCJpZENsdWJ2aXNpdGEiOjExMTkyfQ==/informe-arbitral-queretaro-vs-santos-laguna-jornada-5-estadio-la-corregidora-tvc-deportes', 'text': '4 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/25/estadio-la-corregidora', 'text': 'La Corregidora'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU1OTkvNS82OS8yLzE0/queretaro-vs-santos-laguna', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95599/queretaro-vs-santos-laguna', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 17:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95601/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMjQyLCJpZENsdWJ2aXNpdGEiOjExMTg0fQ==/informe-arbitral-veracruz-vs-pachuca-jornada-5-estadio-luis-pirata-fuente-tibuvision', 'text': '0 - 3'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/57/estadio-luis-pirata-fuente', 'text': 'Luis Pirata Fuente'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MDEvNS82OS8yLzE0/veracruz-vs-pachuca', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95601/veracruz-vs-pachuca', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 19:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95602/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMjQzLCJpZENsdWJ2aXNpdGEiOjExMjQ1fQ==/informe-arbitral-leon-vs-atlas-jornada-5-estadio-nou-camp-fox-sports', 'text': '0 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/23/estadio-nou-camp', 'text': 'Nou Camp'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MDIvNS82OS8yLzE0/leon-vs-atlas', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95602/leon-vs-atlas', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 20:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95603/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTg2LCJpZENsdWJ2aXNpdGEiOjExMTg1fQ==/informe-arbitral-tigres-de-la-uanl-vs-rayados-de-monterrey-jornada-5-estadio-universitario-univision-tdn', 'text': '1 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/12/estadio-universitario', 'text': 'Universitario'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MDMvNS82OS8yLzE0/tigres-de-la-uanl-vs-rayados-de-monterrey', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95603/tigres-de-la-uanl-vs-rayados-de-monterrey', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 19:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95605/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTgwLCJpZENsdWJ2aXNpdGEiOjExMTkxfQ==/informe-arbitral-tijuana-vs-america-jornada-5-estadio-caliente-fox-sports', 'text': '0 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/48/estadio-caliente', 'text': 'Caliente'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MDUvNS82OS8yLzE0/tijuana-vs-america', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95605/tijuana-vs-america', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Viernes 1 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n1 Febrero 2019 - 15:45 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95611/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTgxLCJpZENsdWJ2aXNpdGEiOjExNTQzfQ==/informe-arbitral-cruz-azul-vs-puebla-fc-jornada-6-estadio-10-de-diciembre-univision-tdn', 'text': '0 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/30/estadio-10-de-diciembre', 'text': '10 de Diciembre'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MTEvNi82OS8yLzE0/cruz-azul-vs-puebla-fc', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95611/cruz-azul-vs-puebla-fc', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Viernes 1 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n1 Febrero 2019 - 16:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95612/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTg5LCJpZENsdWJ2aXNpdGEiOjExMTg2fQ==/informe-arbitral-necaxa-vs-tigres-de-la-uanl-jornada-6-estadio-victoria-claro-sports', 'text': '1 - 4'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/15/estadio-victoria', 'text': 'Victoria'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MTIvNi82OS8yLzE0/necaxa-vs-tigres-de-la-uanl', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95612/necaxa-vs-tigres-de-la-uanl', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Sábado 2 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n2 Febrero 2019 - 12:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95618/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTkxLCJpZENsdWJ2aXNpdGEiOjExMTg4fQ==/informe-arbitral-america-vs-pumas-jornada-6-estadio-cancha-centenario-no-5-natural-instalaciones-club-america-univision-tdn', 'text': '0 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/1421/estadio-cancha-centenario-no-5-natural-instalaciones-club-america', 'text': 'Cancha Centenario No. 5 (Natural) Instalaciones Club América'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MTgvNi82OS8yLzE0/america-vs-pumas', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95618/america-vs-pumas', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Domingo 3 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n3 Febrero 2019 - 10:30 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95613/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTg1LCJpZENsdWJ2aXNpdGEiOjExMjQ0fQ==/informe-arbitral-rayados-de-monterrey-vs-queretaro-jornada-6-estadio-el-barrial-c-1', 'text': '6 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/73/estadio-el-barrial-c-1', 'text': 'El Barrial C-1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MTMvNi82OS8yLzE0/rayados-de-monterrey-vs-queretaro', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95613/rayados-de-monterrey-vs-queretaro', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Domingo 3 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n3 Febrero 2019 - 12:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95616/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTgzLCJpZENsdWJ2aXNpdGEiOjExMTgyfQ==/informe-arbitral-m-morelia-vs-guadalajara-jornada-6-estadio-jose-maria-morelos-y-pavon-am', 'text': '0 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/10/estadio-jose-maria-morelos-y-pavon', 'text': 'José María Morelos y Pavón'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MTYvNi82OS8yLzE0/m-morelia-vs-guadalajara', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95616/m-morelia-vs-guadalajara', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 4 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n4 Febrero 2019 - 12:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95615/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExNTQyLCJpZENsdWJ2aXNpdGEiOjExMjQyfQ==/informe-arbitral-lobos-vs-veracruz-jornada-6-estadio-universitario-buap-univision-tdn', 'text': '3 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/75/estadio-universitario-buap', 'text': 'Universitario BUAP'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MTUvNi82OS8yLzE0/lobos-vs-veracruz', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95615/lobos-vs-veracruz', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 4 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n4 Febrero 2019 - 19:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95621/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTkyLCJpZENsdWJ2aXNpdGEiOjExMjQzfQ==/informe-arbitral-santos-laguna-vs-leon-jornada-6-estadio-tsm-corona-fox-sports', 'text': '0 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/63/estadio-tsm-corona', 'text': 'TSM Corona'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MjEvNi82OS8yLzE0/santos-laguna-vs-leon', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95621/santos-laguna-vs-leon', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Lunes 4 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n4 Febrero 2019 - 19:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95620/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMTgwLCJpZENsdWJ2aXNpdGEiOjExMTg3fQ==/informe-arbitral-tijuana-vs-toluca-jornada-6-estadio-caliente-fox-sports', 'text': '1 - 0'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/48/estadio-caliente', 'text': 'Caliente'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MjAvNi82OS8yLzE0/tijuana-vs-toluca', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95620/tijuana-vs-toluca', 'text': ''}"

2018-2019,Clausura,{'type': 'text', 'value': 'Viernes 8 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 7\n8 Febrero 2019 - 16:00 hrs.'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/informeArbitral/95625/eyJpZERpdmlzaW9uIjoiMTQiLCJpZFRlbXBvcmFkYSI6IjY5IiwiaWRUb3JuZW8iOiIyIiwiaWRDbHVibG9jYWwiOjExMjQ0LCJpZENsdWJ2aXNpdGEiOjExMTg5fQ==/informe-arbitral-queretaro-vs-necaxa-jornada-7-estadio-la-corregidora-tvc-deportes', 'text': '1 - 1'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/estadio/25/estadio-la-corregidora', 'text': 'La Corregidora'}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/galeria/OTU2MjUvNy82OS8yLzE0/queretaro-vs-necaxa', 'text': ''}",{'type': 'link', 'href': 'https://www.ligafemenil.mx/cancha/playlist/95625/queretaro-vs-necaxa', 'text': ''}"

