2018-2019,"Clausura",Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/23/estadio-nou-camp,https://www.ligafemenil.mx/cancha/playlist/95602/leon-vs-atlas
2018-2019,"Clausura",Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 20:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/12/estadio-universitario,https://www.ligafemenil.mx/cancha/playlist/95603/tigres-de-la-uanl-vs-rayados-de-monterrey
2018-2019,"Clausura",Lunes 28 de Enero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 5\n28 Enero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/48/estadio-caliente,https://www.ligafemenil.mx/cancha/playlist/95605/tijuana-vs-america
2018-2019,"Clausura",Viernes 1 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n1 Febrero 2019 - 15:45 hrs.,https://www.ligafemenil.mx/cancha/estadio/30/estadio-10-de-diciembre,https://www.ligafemenil.mx/cancha/playlist/95611/cruz-azul-vs-puebla-fc
2018-2019,"Clausura",Viernes 1 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n1 Febrero 2019 - 16:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/15/estadio-victoria,https://www.ligafemenil.mx/cancha/playlist/95612/necaxa-vs-tigres-de-la-uanl
2018-2019,"Clausura",Sábado 2 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n2 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/1421/estadio-cancha-centenario-no-5-natural-instalaciones-club-america,https://www.ligafemenil.mx/cancha/playlist/95618/america-vs-pumas
2018-2019,"Clausura",Domingo 3 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n3 Febrero 2019 - 10:30 hrs.,https://www.ligafemenil.mx/cancha/estadio/73/estadio-el-barrial-c-1,https://www.ligafemenil.mx/cancha/playlist/95613/rayados-de-monterrey-vs-queretaro
2018-2019,"Clausura",Domingo 3 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n3 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/10/estadio-jose-maria-morelos-y-pavon,https://www.ligafemenil.mx/cancha/playlist/95616/m-morelia-vs-guadalajara
2018-2019,"Clausura",Lunes 4 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n4 Febrero 2019 - 12:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/75/estadio-universitario-buap,https://www.ligafemenil.mx/cancha/playlist/95615/lobos-vs-veracruz
2018-2019,"Clausura",Lunes 4 de Febrero de 2019\nTemporada 2018-2019\nTorneo Clausura\nJornada 6\n4 Febrero 2019 - 19:00 hrs.,https://www.ligafemenil.mx/cancha/estadio/63/estadio-tsm-corona,https://www.ligafemenil.mx/cancha/playlist/95621/santos-laguna-vs-leon
